5000 20000
4929 2314 21
1033 3814 77
2846 3953 51
474 2697 36
4983 3974 71
3370 4339 17
1518 4230 42
256 379 20
1589 4414 25
4834 1325 89
3550 464 76
4190 2491 50
3566 2883 32
4925 3978 79
1869 1622 53
1484 1067 86
1084 1918 90
1260 3815 83
2599 4625 61
1441 2353 38
3026 4785 24
2995 3598 38
1895 1458 2
244 2146 72
3226 4874 49
4044 1108 33
3665 1127 57
803 1897 26
3524 1719 86
3007 2342 100
1460 3134 82
3375 2553 29
203 1576 14
2404 410 31
1616 3811 78
4634 2993 55
206 326 19
1865 342 78
4309 112 19
4461 2461 6
799 2591 21
2189 3533 84
4376 1574 69
4947 3021 3
208 4207 77
3740 4512 27
334 2049 25
1667 1115 86
887 604 55
1877 2721 34
3425 3175 47
4753 3884 47
2934 2602 5
2304 4811 18
4339 388 36
2451 1165 59
1223 2381 82
1806 108 66
308 4313 77
2172 3654 23
3730 3689 77
2409 3099 48
2927 1314 30
4086 4964 2
2832 4698 2
4774 1443 6
4994 373 5
2496 4015 74
364 1162 89
1085 1734 96
2108 4151 87
1949 2958 38
165 3077 51
206 1635 32
3715 3283 5
1909 4668 74
4618 1630 30
2267 3192 79
1452 3631 32
1619 3716 50
1659 744 71
1420 4758 26
1048 263 52
3767 3303 54
2468 2591 68
21 224 69
2909 875 56
3689 3286 57
4170 3968 22
997 2204 98
118 1879 95
2015 2422 6
2955 4122 4
4976 2171 1
2107 2048 16
4441 3130 85
4349 1218 45
3646 4423 95
4564 2626 54
1714 181 43
1115 925 22
1818 3730 25
4190 4234 34
2010 513 62
3010 1975 36
1718 4972 20
1977 1501 15
2623 4407 60
1020 2716 80
2925 4235 54
2802 3084 93
1186 1121 15
4075 375 77
1689 1701 18
1464 448 74
2136 501 6
2446 4645 79
3708 1699 21
1937 2441 25
3600 2422 68
1037 876 86
2651 4027 72
2633 810 55
4635 3804 90
1354 4793 82
4126 668 56
4100 4078 71
3627 1694 90
1336 940 28
1582 435 12
39 2361 93
2845 3027 40
3672 2128 26
900 2319 70
1695 2097 50
4848 3385 74
2033 99 2
4909 751 92
4694 1522 67
538 829 79
1379 3164 92
1001 1879 29
1329 2013 89
2180 78 30
2898 469 93
1590 399 85
1042 4722 43
3170 2370 13
4869 497 95
2256 4739 40
2026 3812 65
4744 1275 44
2100 244 42
121 3806 16
3128 1950 74
602 1028 10
4878 3840 5
2303 3890 59
2984 464 21
2392 1072 41
957 101 88
3097 4849 90
982 659 18
1342 760 25
3261 1843 60
3790 2701 37
2072 3361 53
816 454 87
2367 4948 88
3779 2907 6
135 2474 94
4510 4889 50
4869 346 60
2731 3674 98
3605 3096 50
242 1105 26
1242 417 10
2154 2226 41
4358 2767 2
1028 3146 12
3731 1868 97
2526 953 57
1621 2456 7
3922 1902 55
2047 2678 6
4386 4980 36
3097 2269 94
2005 2654 56
842 4819 55
704 1950 48
3468 3198 4
4574 389 83
423 584 41
2601 3640 93
4134 3093 54
4526 2117 5
4546 130 97
2727 4670 27
1522 4584 45
4764 2727 36
1696 294 31
3523 1902 27
2738 2755 12
4084 829 36
3677 3905 44
1436 2970 71
2046 2595 74
4532 981 5
1735 1008 59
3322 4521 61
365 3153 56
3340 4019 25
34 3206 39
3273 4861 49
439 1534 93
4489 3971 36
4643 548 51
3060 3866 95
3985 2538 33
4413 535 6
2550 2212 67
4936 376 24
1603 532 38
2706 285 77
1244 1872 84
645 394 5
1268 3411 4
2147 3090 17
944 3941 87
3617 1884 42
3302 4091 81
2398 3926 20
904 983 100
1582 4310 70
3580 3863 32
40 1779 72
3304 462 13
461 1658 87
3860 1601 81
286 73 36
2502 1400 95
4026 2479 57
757 2561 80
4878 1524 53
2652 2426 21
2346 413 31
3137 3991 8
4890 2509 19
1054 4184 22
3449 3031 16
4211 1749 71
606 1564 83
3020 2547 33
1271 65 15
2265 232 59
1412 2114 21
2398 1739 76
1291 4435 89
2051 520 96
541 242 54
615 4076 49
100 2929 4
2376 3282 9
2353 313 48
3898 1762 63
2114 1379 33
153 3093 69
1641 713 32
1743 4062 33
2254 2339 25
2340 1794 70
260 1154 27
819 1721 11
1343 2665 87
79 2820 49
704 165 82
1133 1478 72
3135 3473 50
4142 4263 85
1483 2401 51
715 4957 45
4124 1121 6
2761 1137 84
4617 583 13
3122 2540 18
3730 4110 57
4794 3715 48
4681 392 5
3569 2367 38
1157 4785 38
4563 756 51
131 4051 49
4714 122 22
4153 3707 39
3584 3090 92
1252 2617 17
1210 2069 61
2742 2196 84
3057 4973 79
770 1198 92
2537 1327 23
4848 2018 60
138 336 53
4845 736 91
879 72 66
1670 4274 68
3874 1604 32
1039 2341 100
2606 1171 31
3220 985 79
4422 4791 2
1357 4549 84
4751 1571 10
2153 2485 52
1274 3751 75
1963 3677 50
47 2027 50
4864 2856 98
2086 4131 56
3277 686 31
827 2224 95
4945 4455 77
1735 535 54
454 1051 43
3047 3602 64
2814 1010 5
1650 4757 62
3615 252 31
4869 1982 94
2037 1500 69
951 520 54
2554 4630 42
70 1636 52
544 3652 18
3749 731 17
4978 1066 63
1021 263 38
4943 1876 16
566 2815 81
3882 1243 75
3926 24 82
4951 1297 93
2725 1132 17
2295 4751 46
1808 369 52
3228 2446 72
3913 483 15
3054 1397 32
2149 3002 80
4084 4190 60
3178 1447 59
1894 2429 89
247 860 60
4606 2394 53
3700 4412 17
3942 2125 58
3744 1872 71
4948 4073 2
773 3598 24
54 4540 80
149 3694 12
1434 3846 100
2727 3427 25
558 349 29
679 2169 30
4533 4627 77
148 3324 17
2845 1859 25
2864 3164 72
4977 616 34
4855 3547 14
216 4121 91
3065 1582 24
1916 3308 5
1409 3383 33
3173 1031 81
3554 1737 20
1537 4995 50
707 1643 11
906 1877 9
688 4175 32
1816 1853 56
1611 3416 42
1522 3104 49
1415 498 83
1777 4982 9
3916 1545 68
1231 3519 97
3872 2313 1
4803 768 20
1564 3987 55
1655 4097 30
3054 662 80
1682 3874 5
2780 2871 100
16 4745 69
4950 515 69
1260 7 72
2715 697 80
3067 3594 88
2019 2242 81
3288 2277 46
1622 176 99
775 4572 1
941 896 83
1178 2332 68
4947 2770 91
227 4476 84
3354 1519 69
4691 2814 8
1036 201 5
2065 2710 39
444 2662 5
500 2980 90
552 55 87
4800 2086 28
3240 1700 19
770 3277 78
838 4012 55
1516 2711 3
207 2492 47
2125 2875 31
2289 2369 17
4025 760 38
2388 4732 43
3649 2430 74
1411 4572 15
1245 727 31
2463 3990 31
369 1291 70
2242 592 55
2588 3962 21
1442 1048 72
313 3028 88
1158 4115 55
3870 515 83
2929 4811 38
3942 3587 16
4991 1831 6
3512 2155 78
677 2999 43
2576 4742 6
4144 3709 78
2295 3971 3
436 2916 63
1961 4449 20
1772 4610 63
3121 3659 82
4753 53 1
2860 809 53
3649 64 7
4892 1790 7
4847 4473 2
2696 2595 6
65 4172 83
4134 1725 85
3063 3318 79
1032 24 23
2805 4210 28
3523 3878 49
1971 3417 41
1833 228 29
3838 3177 53
89 4197 8
3334 3397 26
602 986 4
70 1678 89
3567 2650 88
929 3639 66
4691 1522 87
243 4452 21
2156 4419 61
57 1032 87
1516 1744 51
3102 4152 57
679 1736 71
3531 4143 67
4685 4799 68
2031 4434 24
2474 3294 85
4972 154 32
1859 1670 57
1289 768 71
4848 4471 70
1763 1268 6
335 77 59
253 659 66
593 4741 6
593 4042 5
190 4152 44
1496 3188 37
1096 2441 8
3640 4965 52
645 4468 9
2978 3632 36
2359 3873 50
4232 2686 63
2374 3453 86
2139 4123 76
1997 1345 17
4744 1469 48
4529 482 69
3068 1985 45
2001 1895 65
724 4790 74
189 3187 45
2970 4432 83
1405 4017 58
2729 3735 88
1818 2763 26
3766 4336 27
1731 4758 85
4794 2765 1
316 2277 34
71 3446 91
3487 818 44
1085 2693 79
4305 3603 52
3253 4951 80
173 180 53
2007 145 23
2555 75 49
297 149 94
2662 3569 49
447 4852 12
1192 2044 75
2472 4779 37
3117 3973 19
653 4950 11
332 3920 68
4629 3656 87
121 1389 98
2585 224 85
2714 4607 37
3483 3407 15
3373 997 55
9 1707 74
267 107 38
1659 3854 20
3606 1409 76
3783 1076 2
4907 2526 85
3041 2027 88
1814 4359 84
3312 800 42
2621 4471 49
4771 1053 21
656 1721 61
4450 3336 29
2945 2575 37
1306 245 85
2027 1776 1
2646 2929 55
1417 2235 76
1150 3589 49
2345 2157 92
68 1046 31
4649 1108 78
3655 2521 29
2654 1155 85
4672 2547 89
4069 371 88
839 3791 72
2705 3631 23
2444 3766 36
4428 640 1
2956 2095 43
3632 4576 49
3786 134 85
1876 3650 88
4831 1128 93
4517 4299 64
429 4640 90
1142 3420 4
4060 251 83
632 2880 27
3865 3635 50
4709 3803 32
104 319 48
2084 1408 97
2218 2639 98
4173 508 79
3241 2577 11
3735 553 69
3925 2123 93
2920 2285 8
613 4697 79
2500 4774 92
886 938 3
2162 1057 8
3405 1654 70
2740 2470 81
3165 3688 14
4328 3960 46
4189 4513 40
3530 1319 81
4016 4600 63
4657 4988 47
610 1526 99
654 3285 60
3367 2179 95
1399 2572 83
3206 4117 22
2356 4004 14
3284 3007 76
2629 1978 47
2563 2223 7
579 3976 83
211 3613 97
3291 4094 97
4047 4944 66
2516 1024 72
1821 549 14
4387 877 95
1128 866 4
1302 1801 94
1207 3593 40
132 3858 69
666 1726 40
272 4184 91
380 3725 90
1272 1502 42
4376 4167 91
197 3883 67
967 1072 23
4989 881 97
1859 571 74
1670 3552 87
4518 1820 55
1069 2718 18
4049 3037 19
1236 4785 32
248 4876 80
4816 926 59
3289 442 30
3586 2282 14
2439 569 84
1733 2343 69
3275 2305 93
673 3380 68
3275 486 61
4188 4797 6
4760 744 50
851 2920 81
1152 2083 7
4518 1266 4
4997 4740 69
3311 366 6
2260 3602 73
2216 3169 19
572 3042 16
2087 1885 8
1827 3930 23
558 3434 27
63 4828 98
2792 3948 41
527 3138 20
2111 999 86
1335 448 96
1936 3285 78
1869 2145 76
2661 3765 91
3258 707 9
1567 3189 22
3923 3476 30
1775 4084 82
4283 1864 67
2109 4061 56
2390 1325 68
369 2057 34
3228 4279 30
3805 3075 30
431 729 98
1615 4467 51
606 4643 77
2047 4110 49
3881 2752 30
1527 831 9
4452 3025 80
2216 4989 6
59 3512 92
3071 2802 75
1539 3073 98
4358 3280 61
4289 2840 1
4899 2444 69
2620 3979 91
2348 346 87
4304 1137 42
2845 600 79
1617 2694 55
104 3453 95
3876 2470 95
1988 4410 11
4657 4884 45
1437 2101 26
4911 4234 34
1528 3169 57
4409 4930 17
4446 697 64
3823 4603 48
2814 1877 78
3397 1842 78
1698 511 63
997 1772 74
3734 3715 69
2803 593 73
4197 121 26
4658 3060 80
2922 874 11
0 4594 50
161 2804 21
2881 4608 46
4365 1983 46
1411 4299 47
4704 1245 97
1393 4593 83
1079 945 41
2039 1850 65
1831 171 70
1343 2660 44
2387 405 69
3268 2981 18
4754 2919 33
2599 2509 19
1181 615 20
2027 199 43
289 2954 18
3603 1853 94
2414 2654 82
4077 2675 80
2446 2353 22
2605 2387 85
4070 3359 29
3298 4075 81
2662 21 98
4088 3405 34
2183 2199 25
2197 1416 5
3008 2172 27
1563 1743 23
2519 4337 1
4656 3523 4
3180 504 96
783 1280 60
3036 2736 69
3299 862 45
4665 557 30
3194 3182 15
2349 2159 44
784 4561 62
3266 790 48
3147 4331 66
3511 3244 97
3112 4379 100
2937 2571 4
2685 859 74
3583 3001 74
3453 3385 74
1328 1729 90
1195 1983 43
4009 3425 22
1187 945 68
1415 3628 44
3766 4679 73
1732 655 5
1126 520 70
2968 219 76
1430 509 90
3477 3422 19
4020 3464 28
3736 1975 50
1961 2909 54
637 652 80
2205 3025 64
4660 3528 42
4250 1215 6
4005 4533 7
2568 3628 50
686 3297 99
3043 4984 31
2028 1218 61
2659 3849 14
4747 4240 46
831 4295 14
3089 3245 43
1634 2895 76
2832 2978 67
3218 1224 18
2658 3527 60
880 2571 66
4136 4390 76
2118 2142 87
3305 702 57
3275 871 87
4017 4927 19
2755 2930 23
3584 96 86
1851 2429 13
3561 4484 9
873 3327 73
3960 2256 89
143 2516 29
1317 1603 87
2871 4594 24
781 3007 32
3371 3 61
3048 3986 95
1024 2606 18
3647 3198 9
4083 4795 70
539 4056 89
181 3207 42
1899 4936 13
2825 2954 3
4023 587 65
1052 584 85
2015 2404 53
4108 1797 96
3187 3963 71
958 173 40
3969 2285 59
4681 2997 39
3038 1645 68
1329 644 62
3816 1093 82
1387 861 8
4919 632 24
4026 2419 67
2401 2306 24
1020 621 59
4285 2904 7
4753 1473 7
963 1577 37
2687 4526 90
661 4216 71
966 2517 17
3835 3801 34
4011 4440 62
3676 1391 21
1322 1027 32
782 657 74
4551 1107 96
3895 3966 26
746 1828 2
422 2446 100
2381 4587 82
3389 3712 24
1477 3292 56
1064 4801 48
2740 4138 1
1067 3015 73
2862 4978 12
3313 2819 57
1542 1013 7
654 1790 24
3079 33 71
164 1946 17
2127 1904 85
4520 973 13
4289 2250 29
4385 945 53
1251 3638 93
1698 524 4
3567 2794 58
30 384 37
1215 4715 9
4305 2580 92
4561 4102 68
2856 1788 31
3961 2547 91
335 4650 57
3928 2368 39
2254 3692 72
3872 2746 21
2286 4180 74
4562 3811 94
4144 1105 13
1097 219 33
3498 3365 62
1040 4945 2
1316 1168 75
463 418 67
2002 3331 25
1433 1948 19
689 2083 16
1092 4453 82
1533 2959 85
3938 1611 70
3515 1595 56
3214 2720 8
1177 882 34
2721 4491 94
1612 2078 84
1534 1645 24
2491 32 98
4264 2235 50
1723 4902 65
378 2771 81
2461 4582 37
3050 3291 43
2465 4693 38
1459 1996 6
1257 4644 3
2968 3944 54
4125 126 64
3862 3235 69
3892 1620 23
313 2451 87
2235 630 15
4998 4639 84
1474 3655 7
4685 2482 60
1442 3636 73
539 2375 72
3397 2571 53
2835 3067 32
934 1672 85
3423 4286 85
29 4446 56
2241 3412 99
3285 2493 2
1775 3475 31
3930 1793 46
1912 956 72
2268 3165 74
3487 4405 94
88 667 52
4343 2529 86
3502 2641 38
1589 4659 86
4444 4317 60
4128 869 14
926 2867 81
977 1855 67
3126 2220 57
2292 4952 72
3990 654 59
3257 1648 53
357 618 86
587 461 70
2666 2067 37
3033 374 7
293 92 52
4034 3870 22
3907 836 47
2431 2379 92
2455 4702 94
961 4565 85
630 665 17
4198 3484 50
4170 2688 65
1944 64 4
2422 3766 53
359 248 14
2458 2115 23
4122 4670 48
861 4899 60
111 1012 4
2886 4922 18
3375 2013 75
1261 4648 57
80 2513 45
2290 3480 99
2025 3758 71
4407 4721 87
4966 793 3
4873 570 59
494 3425 8
3599 938 58
1786 2594 86
241 1527 12
161 1623 12
4427 1366 25
2626 2348 63
1794 4109 26
3307 2421 98
160 2052 54
4424 4641 53
4926 3757 19
3829 1056 55
1309 1158 14
1011 4128 48
3510 3826 37
1365 491 87
368 2084 89
1361 3037 83
3546 1477 52
3232 3822 86
3108 333 23
2094 3645 35
3026 4763 89
791 3725 44
2896 3287 56
3965 1615 41
4714 3089 76
1332 3153 98
4095 1074 57
1084 349 60
3361 4825 26
1943 4205 91
4896 4300 3
1576 4183 38
320 411 15
2220 2183 36
3702 3034 20
4984 3035 22
322 2075 22
4724 1840 19
1062 4251 97
557 3907 54
1427 4821 48
1937 2966 69
3238 3473 92
4778 252 11
4744 3304 2
4469 3961 81
2101 4891 62
501 3981 21
719 2793 76
1832 3126 91
3068 4482 91
4002 1351 19
843 1856 15
2869 3368 97
77 3492 93
3935 3534 22
3871 1785 54
650 857 27
2555 2885 57
2263 4494 24
2314 295 81
4801 3393 15
3861 1734 18
4378 1327 36
4202 131 90
287 4889 79
3768 2822 61
739 466 82
1495 156 8
860 704 21
4535 4451 71
2786 2886 78
4989 2532 65
623 1262 42
3214 3198 62
1612 145 9
3628 3739 82
4283 1309 12
4123 3576 58
988 4107 49
4980 1470 2
533 276 53
814 1484 30
4369 4324 13
2247 2339 80
4618 4890 96
1023 1806 71
3266 2529 74
2594 2417 91
1204 112 47
473 2501 16
2320 3051 38
3312 3564 82
1872 2592 74
204 871 91
4433 4322 62
2570 2174 54
3311 1612 46
930 3044 58
2053 1702 67
3980 2856 96
2948 3976 77
2921 3057 76
2372 4420 5
4660 2410 61
533 3945 96
2852 2786 10
3342 4724 29
744 1020 13
3237 2608 12
2543 3475 28
4484 1201 68
1422 4215 29
795 4443 27
4598 1973 12
2468 535 54
2162 3153 31
1468 506 76
3592 4315 92
3989 145 15
1514 916 32
3853 764 14
3861 1476 4
3183 819 57
3666 2030 43
2826 4735 27
4523 1918 20
4600 655 7
3243 2247 8
2816 489 36
3936 2024 30
207 3272 98
4649 289 87
3620 413 9
3242 2641 56
2857 2411 53
4024 53 8
3365 3991 51
1663 3423 41
1458 3891 83
1308 415 60
3283 4101 42
3490 2934 77
4447 3346 59
2044 1178 89
1660 4558 32
1618 438 100
3366 3450 87
118 4267 96
4255 654 24
2584 1001 66
2163 2697 100
2961 349 37
677 1394 31
536 3128 42
4235 59 79
592 1627 95
832 2290 71
589 3105 75
3198 4650 96
4010 3700 51
923 3915 50
4259 3565 87
4006 4890 92
735 3439 41
722 433 81
2881 3815 40
1567 740 58
2094 425 86
3682 3270 6
3644 4443 70
519 4948 53
3750 3369 95
4480 2705 82
2696 3451 28
3061 1417 17
2781 3995 6
873 3647 84
3793 4611 62
793 1521 39
726 1834 72
3258 968 32
505 1284 41
2533 1987 46
1955 1831 96
138 237 29
2703 4978 96
761 1985 53
2652 482 92
2539 842 41
1927 4082 71
3430 3307 5
1307 950 52
3797 4640 7
4674 390 86
2779 544 16
1935 4189 72
4437 2933 60
4430 237 18
736 2085 99
3011 2348 1
3566 1641 52
4606 1551 17
2150 747 23
1234 3601 30
3184 3035 86
1639 1968 12
4468 1865 5
4638 3866 97
1539 1019 43
4297 319 79
727 791 52
4396 3612 39
563 3716 93
1254 4024 26
2035 116 34
262 3152 79
3921 1925 79
4847 4272 24
1406 604 52
356 4193 89
4712 473 27
1101 1554 18
3912 4326 49
4501 4469 40
1952 1342 58
181 1675 18
709 421 57
966 3974 9
2025 522 71
2703 2184 66
2299 609 42
3699 3377 39
1219 4539 37
4769 445 30
752 3930 40
3801 3170 8
3824 662 8
2836 3928 32
1555 833 60
1586 2199 11
2917 744 86
2859 348 26
1012 609 10
3698 4488 81
4574 4170 65
3203 3846 85
4588 4220 19
3469 2497 35
2887 1727 19
3685 3613 51
3636 2042 68
4648 4806 68
1562 2189 97
4953 4146 56
1942 730 98
2190 1457 49
1289 1120 23
3960 4906 29
966 4304 31
1986 1527 55
4764 3613 38
1118 46 92
2611 2782 59
3949 352 15
3871 1467 99
3923 4863 11
87 436 52
379 4027 97
4392 2266 62
4209 3157 34
1508 746 55
2472 3161 58
4141 2158 14
3321 782 59
344 3158 28
3365 4394 43
3777 4698 15
3244 4725 32
3742 3365 64
3308 2321 65
916 2426 25
3211 1508 96
1871 3070 46
780 1526 48
3613 1376 12
3223 1747 36
559 23 99
275 3964 84
2384 3310 55
3 3705 71
1544 846 57
1218 1447 73
2558 361 52
2420 151 91
2129 2760 48
1409 3836 43
219 4780 86
3283 4711 81
2672 3785 2
2948 2281 85
2402 3014 98
4521 7 6
3991 4363 87
525 2540 89
3607 4445 34
3378 762 84
3998 3708 98
4787 2065 9
914 2415 66
4788 712 9
3244 2147 58
1131 789 8
2865 1017 30
3899 1032 83
4330 4773 99
3437 4764 94
4317 1437 35
2638 1883 93
4840 3902 54
2964 3153 36
4767 4355 52
4338 4006 98
3934 3489 8
3000 3805 64
4193 2667 91
3215 3720 32
655 748 54
53 2937 79
1381 2822 42
2937 48 14
4770 3471 6
326 4084 26
537 4468 98
2215 535 84
2763 310 7
3946 4841 97
521 1838 80
4652 4871 21
409 210 64
892 2878 57
3282 4651 42
4317 566 61
4931 4651 86
1025 2642 37
1139 3140 1
1139 1376 26
2547 4996 20
1295 3610 81
1865 4284 4
778 2274 26
2176 1521 99
4734 4267 6
1815 2592 27
3365 2466 15
3110 2239 75
3237 4218 61
2927 3753 26
2095 3301 30
53 1539 29
3059 3833 16
2033 1131 97
4167 4346 1
4901 859 78
3276 2354 32
2822 4746 22
1610 1406 64
2052 4061 85
4941 1074 96
2487 3056 28
3548 2526 49
323 3446 33
4986 424 41
1312 4906 38
2287 4009 97
2878 606 55
3746 2782 85
1060 1779 81
725 3754 62
3007 2414 72
2471 1222 78
3077 4104 61
2680 1099 62
4945 4980 73
786 1423 54
618 4964 52
3388 710 67
27 4561 15
2676 1500 41
932 1081 3
1254 1350 50
1471 3704 29
1804 4638 9
2218 2483 77
655 3647 100
4709 2056 21
1759 3140 99
3262 3593 7
1403 3920 98
2822 4995 55
632 4552 100
2847 2723 44
1597 3486 97
3026 4394 39
4264 509 56
1256 4979 72
3135 1171 37
1885 352 1
3220 2392 21
924 3460 42
2751 2976 72
2048 373 29
997 2523 59
3406 2640 71
773 1064 64
2144 171 80
693 542 76
2213 1676 93
3045 3863 40
1359 2156 76
3415 3071 72
3957 4653 92
1120 4913 93
272 1514 52
369 2806 53
227 3357 20
4078 2950 9
2957 3365 71
4459 250 66
3698 1659 2
3997 4524 94
3132 4638 8
3145 4506 66
2581 1514 39
1589 4447 47
1042 2184 21
4581 2773 42
3540 3598 68
2625 1858 51
2424 4885 75
4078 1041 60
3700 1287 100
3890 870 98
3848 4402 6
1566 49 33
104 3991 52
2504 4341 73
924 1761 37
1575 2736 67
922 225 36
1346 1410 4
566 4526 57
2561 1111 18
1454 4450 87
3689 89 27
3586 829 100
1517 3900 85
2626 1998 68
3519 1277 5
4448 3815 37
2802 1150 49
2616 1581 62
1791 966 4
3053 2346 31
1005 984 66
2872 1300 7
3818 4989 97
826 4661 29
839 4464 45
287 1293 34
4678 3008 64
3090 4582 49
596 2122 90
3777 585 63
882 4384 32
4585 1855 18
1091 4087 72
1226 4866 17
2533 4112 55
3705 1637 9
95 4325 1
4827 2312 4
4794 4105 34
4090 3604 28
4013 4756 4
801 3445 54
581 23 98
3612 1558 26
3514 794 94
3227 4431 77
3408 3657 53
202 1164 1
3422 2019 75
4761 3527 27
4413 901 77
4509 4967 43
1359 35 84
3936 1993 26
54 1120 82
1666 2701 73
3368 2703 36
197 152 16
609 457 34
3030 1542 41
1602 648 58
1626 4369 62
1564 2337 63
528 4466 74
737 4273 73
2665 1276 97
2246 2360 42
3613 1199 73
4326 2847 28
1424 351 82
3622 1727 7
608 1268 20
3646 2455 95
888 4652 13
1331 177 11
2374 2179 84
1430 4755 69
3401 4590 80
680 4845 61
4751 174 37
3417 1263 29
4915 3143 66
2971 1715 3
3253 3297 73
1403 3690 67
4138 1713 46
1712 780 34
909 4703 97
1732 3330 30
1255 3843 87
1345 1100 95
1936 4759 30
3643 921 39
29 2281 66
3959 4532 85
4015 120 50
2783 3641 7
581 4022 5
903 4012 35
1411 3353 17
3272 1333 54
4984 752 80
3216 2551 93
2561 759 48
1592 3648 5
1652 1791 37
1465 3878 57
1842 4467 33
62 3630 3
1033 4929 53
810 193 61
579 2089 92
2192 1434 16
3608 364 39
3359 722 48
3774 1111 88
402 2005 60
3470 1739 64
2793 4290 45
1077 1432 49
4459 2300 7
227 2614 73
23 3453 89
1569 261 55
2516 2522 22
4140 3878 55
1100 1030 44
2436 2312 100
816 566 52
2146 3603 72
1970 200 12
3781 1620 28
1423 2375 76
2848 3179 6
2740 2287 43
3656 3303 33
2277 491 78
886 3603 68
1717 1892 12
4 24 83
2910 317 19
4570 922 100
233 2007 22
210 3634 7
3818 3147 57
844 3658 10
3830 991 30
3100 3417 97
1641 3174 55
4553 4529 70
981 1081 46
616 3810 97
217 49 84
2738 3768 55
440 788 79
2499 2153 43
921 3861 66
4953 4970 1
82 4328 95
4383 497 66
3645 2612 96
4993 4870 8
1765 4788 73
3551 108 39
4052 2474 78
2825 1170 83
3361 603 82
927 4187 86
2022 689 17
3644 1079 23
2949 3872 86
3567 1485 5
3682 1191 30
4506 124 87
1353 3167 64
4623 728 11
3409 2940 45
2710 1137 22
2986 1868 15
3783 1820 4
4435 1502 79
1197 4052 43
3119 2117 67
1178 3210 73
3561 4543 36
3207 4546 52
3989 2432 66
1573 4639 70
1931 2534 96
565 1858 71
2792 2193 6
4853 2001 43
3077 273 39
163 3976 64
2287 3035 82
11 1224 24
1056 3362 63
1665 1303 6
2514 4957 57
3831 226 58
4048 4514 19
3228 1615 26
211 929 59
3446 1279 88
975 1955 38
2571 3408 100
3019 2847 69
4338 4395 62
414 2381 39
2644 1590 72
3036 4310 65
3724 3727 75
1201 1781 33
770 669 39
4216 3528 73
3951 2484 65
1402 4076 38
4821 906 83
873 2931 4
382 99 11
704 4623 64
4807 3708 17
1884 2587 74
1787 1576 90
4006 874 77
3274 72 84
1751 3512 64
744 3819 76
3760 3767 26
2161 4740 63
682 4874 38
1672 3607 92
4147 3719 14
2381 3967 37
4259 3035 65
4039 3580 39
4575 785 7
1550 3566 40
3483 1740 95
4936 2867 23
3764 251 98
3532 2584 99
4450 2639 38
3724 3013 61
3566 4140 91
2099 2465 90
835 4783 86
2103 2650 40
226 2317 57
4169 3010 10
2716 2201 11
3632 1119 11
2724 2552 22
440 2320 1
4877 4142 26
1828 3945 2
466 3581 55
2224 402 19
920 4475 3
228 585 62
1031 4024 29
1600 3727 13
2705 2913 94
580 4268 49
4050 4082 88
3352 2885 71
3460 2103 30
792 4229 28
3237 4554 67
2497 4131 94
1832 557 53
721 4512 46
3466 4289 83
3572 2851 10
1720 4449 51
69 4139 53
546 567 16
4790 3178 39
2046 1185 28
884 4528 80
4631 3346 83
3442 4123 41
4427 2720 33
2842 3955 86
1723 787 75
4353 1678 35
1817 2298 34
360 2474 35
4855 3959 3
145 2088 97
3472 4836 59
4509 4971 3
348 1646 50
2609 2678 74
4652 4990 14
1743 773 67
3272 645 7
2794 2369 17
4039 3098 54
1445 938 11
697 48 44
120 441 14
831 3283 36
4228 2939 87
1931 4839 21
1820 2053 96
716 1141 10
1754 4196 28
4448 1385 71
667 765 64
2643 1817 61
3421 86 20
1701 1141 96
2236 1353 8
1726 1537 62
1415 3084 22
848 325 57
4052 2319 85
4784 3936 48
4391 1519 12
883 1876 86
1387 743 15
2926 1772 91
3836 3850 81
1634 2972 38
2567 1028 43
4534 4342 46
495 4383 55
1540 1112 69
1544 163 90
3377 1328 3
3790 257 31
2671 879 95
642 4210 66
4462 1298 67
256 3900 54
35 502 78
2073 2565 22
3770 3023 27
623 2020 13
1287 1562 32
3395 2180 20
821 4983 8
2982 4511 33
4935 2548 95
989 3192 66
740 3975 45
993 2988 35
4638 4799 42
3589 4748 30
882 596 4
3595 4711 46
2492 1492 36
3497 3329 88
