20000 50000
12860 14240 4
15188 6499 43
18622 13634 64
15150 9209 100
14119 804 34
13767 8265 78
4924 13707 46
11445 13016 94
15844 11470 19
17467 12652 47
5145 10899 30
13044 5678 35
14121 14602 21
2073 12885 67
975 19870 68
14850 8508 41
4788 13187 92
10470 11532 91
18886 11425 3
12601 6073 5
8797 4729 79
1899 227 74
18991 7066 21
11234 1736 69
1144 954 76
3442 17800 95
2986 2897 98
5680 8284 93
4240 7353 86
7856 91 14
2111 4670 65
1139 3519 61
10201 1198 90
4067 8573 11
14719 12437 11
13405 252 28
9341 11784 25
13790 4568 22
16323 8376 46
11205 17854 45
3024 8404 26
4600 14085 58
9590 12986 94
18199 18444 63
760 13364 70
1242 6756 53
12707 12239 43
6502 12001 45
4533 16057 47
16499 2547 82
17109 2784 63
11613 17086 58
10718 9842 70
14541 18255 67
13346 14926 59
14550 8617 100
4820 7764 40
5841 17870 14
14265 17471 60
10526 14756 75
5187 2585 3
13991 3072 98
1928 19078 70
6982 1948 99
14138 16564 64
10019 5546 68
6055 3084 27
14407 17262 15
19169 8793 21
14819 5835 14
11622 14794 1
5055 712 17
9163 1454 54
15443 17950 77
9865 746 44
17959 589 3
15767 6618 67
8414 955 65
83 549 96
15427 15321 86
14443 13043 57
14724 2631 53
10096 3851 51
12545 16031 90
2003 2008 96
18380 8249 32
5176 14724 19
19205 5565 67
13965 11008 29
2858 15175 79
16663 12392 32
6564 6227 77
2646 14333 7
5444 10258 65
18959 11208 39
13239 15397 50
3392 11178 50
537 16519 11
17341 6229 91
15039 4932 59
16597 19115 80
14474 8123 9
4207 11916 46
10034 5351 19
12657 14405 8
6118 5351 88
3802 17110 66
7697 9188 12
2146 18013 89
610 19436 67
11142 1115 25
7476 6986 32
5866 13636 19
16499 5924 74
10465 16496 99
5267 18351 47
12615 11252 50
16049 8858 86
1639 14804 19
954 16183 25
12566 118 88
4672 238 72
7699 16129 77
12057 1155 52
6657 2564 29
8592 7775 63
18656 4204 74
19756 19672 89
14076 9305 33
17920 7801 73
8913 1996 74
15438 6115 21
2326 11146 74
18799 6537 96
7959 19727 85
14425 11687 4
2436 1383 80
15740 19255 36
3492 17584 27
15045 781 58
16453 16559 92
14276 18245 16
18513 6166 11
2928 10961 19
13732 11485 15
17382 7242 96
4167 11725 24
13677 2422 44
18629 18536 33
5083 12887 31
1912 8372 8
12515 1293 42
4117 5587 66
5633 8929 84
1200 5284 78
17150 18810 18
14647 3419 62
3889 4640 60
17832 13929 77
15772 12558 45
11703 9144 86
19370 17502 20
12990 9086 92
10645 7670 48
16249 19710 19
14886 11573 67
13194 1438 27
15273 9030 6
19791 2085 99
15143 17255 71
9641 15129 12
5185 18993 33
17779 5336 87
17093 13259 49
4252 7290 63
16342 6282 64
18629 13205 52
5688 6717 71
8834 13367 6
17592 14437 16
8126 4294 77
7950 6407 80
5908 7499 4
11634 11800 49
12209 3086 40
9652 9603 36
8531 2298 7
18461 87 100
5806 16197 14
11938 10526 83
17416 15868 19
9363 13819 55
12970 10343 73
75 3114 1
3815 6728 79
18477 15443 26
5536 17586 64
10997 19095 61
1478 11776 12
16487 11153 68
19315 16266 18
14231 18279 36
1135 233 68
14066 12486 42
17714 10500 97
14025 2163 76
6174 11456 39
4552 15984 25
18778 5511 14
7164 10799 22
16527 8617 74
12456 14352 5
6745 14864 31
5970 3849 1
3957 17296 56
1677 12963 53
5408 16961 100
6811 835 53
11909 1614 83
12980 11478 49
4384 13559 47
1487 6945 11
11677 19758 56
13710 13593 5
11813 3427 64
1606 19328 27
19393 4868 32
1545 13040 26
17177 8584 1
14813 15397 66
4738 17439 54
11394 11350 90
5890 14175 39
17897 16922 47
834 6308 69
3315 2190 92
6779 583 62
2684 14067 32
6721 19811 69
12522 18176 22
9374 8031 55
10450 632 12
5164 8633 24
11147 10062 79
7842 19554 16
15156 12421 76
5044 14138 47
9496 17146 59
140 4908 78
8786 9176 79
5875 1493 83
16068 1874 82
15714 15566 56
9695 4310 87
17637 5942 36
420 19546 82
7621 16512 52
11679 10410 93
11977 10899 9
4677 5126 62
17563 2738 77
18786 2332 5
14213 16028 67
8304 2049 86
19003 4688 30
6722 9985 70
12467 244 63
1512 14824 47
1248 4030 77
8698 11911 42
16009 13848 39
8401 8631 22
13687 15027 79
5804 13489 60
3828 14429 23
18653 10816 13
17175 13106 19
4797 8271 64
5020 11725 50
3826 10250 99
12595 5178 66
5929 9872 70
2970 4065 73
17069 1920 41
6135 15381 15
18496 992 43
6880 11941 37
8318 12776 46
16756 1897 36
13903 13519 43
11233 7014 1
27 11803 5
15077 6159 77
18432 5765 78
19614 6993 3
18318 19711 29
12029 14212 20
2273 16167 99
13319 10776 25
3200 5629 89
850 6768 66
5555 16202 57
973 18900 77
2889 3817 13
4295 6738 93
3842 18899 26
18747 12255 59
13705 2013 43
9890 15326 22
11391 5746 89
8461 341 32
820 9319 5
9584 18076 100
14587 4527 84
6284 12993 62
8683 2090 38
9054 1533 28
16822 19520 8
11835 5191 83
12823 2865 92
3977 10497 61
6210 9710 2
3843 7454 47
1429 7328 82
1461 307 34
18926 15570 64
17614 5598 88
10115 6189 2
14937 12985 21
3749 16631 68
19599 19739 66
1466 16375 67
501 1122 12
14183 2749 51
6641 1082 95
14588 11480 98
9114 2223 17
11107 11010 33
494 2285 14
1223 15985 87
18162 2998 50
17633 2500 6
6871 9539 94
1806 12755 61
1666 7313 57
4918 10250 47
14614 13677 96
1683 4706 6
571 10493 20
12886 13843 84
2379 925 35
15094 7384 12
14412 8129 22
6610 5207 39
9141 11076 68
18158 7869 10
17622 6612 12
3300 2430 26
17673 2279 69
11416 4868 65
899 9850 35
11546 18955 83
13306 5113 7
5583 18183 70
3193 15292 100
11609 14889 37
8355 2846 34
17830 14737 1
14510 9038 83
5602 7166 40
7965 7582 34
10515 13017 64
11208 16249 66
13771 19363 14
4781 4268 43
7407 12096 67
11964 7597 96
6749 11656 88
15509 16591 35
5314 17726 13
11486 12334 61
8453 11294 58
18082 7029 54
16831 3780 7
8830 9508 100
18106 10084 5
11361 13101 57
4346 14008 75
15411 16658 31
13665 15724 44
9454 14755 79
10092 16254 78
293 14156 87
16742 13237 43
13102 7258 5
11868 427 27
9642 16389 7
15235 13456 21
13563 2463 38
15635 14938 91
16053 15180 49
6284 10636 84
4382 3796 41
3883 4582 59
3051 14672 47
9872 4753 47
2534 10061 37
9289 1281 56
9485 11083 70
1090 17325 89
18110 14160 34
13612 7822 2
6281 14754 60
3586 8128 89
18509 16657 69
4511 17449 100
10517 11833 59
5102 11946 36
14640 3642 47
19179 5544 98
3252 957 19
12050 15546 17
14153 8823 32
17598 14152 11
17206 15952 97
17378 14328 88
9076 18019 55
1088 10753 19
1218 18387 3
17964 3658 79
10003 6415 65
7592 864 61
7341 17028 16
1692 351 11
16133 7044 33
15418 2116 40
11530 2562 86
10888 10787 10
11003 17912 13
17828 17558 43
4190 2167 68
10338 4463 85
11249 13779 89
18015 15332 56
11552 17953 59
5171 15447 98
9935 2565 14
15040 19729 68
10112 10529 36
19627 2494 31
4057 7933 9
3888 15335 55
16635 11581 7
14300 17468 13
9788 5894 60
12339 17551 68
19986 4042 32
1902 15088 7
11711 15000 18
2925 18945 34
9080 9471 52
15271 17444 56
4686 12628 59
19423 19727 19
9639 15290 64
15306 5753 48
19899 16788 43
18137 14943 72
4325 1712 38
14829 13017 14
7346 7996 48
4293 8313 75
8801 3499 51
4057 2933 7
14933 82 80
10298 5040 16
19584 11162 63
4621 7061 9
10079 15680 59
9620 9906 4
1770 19679 65
13897 8407 98
10367 11262 90
4548 13757 28
9467 8937 99
13855 5659 65
6606 19058 16
15353 4626 96
627 8163 85
3316 3549 45
3218 4800 57
3044 18415 86
4538 19396 67
10208 14016 79
1741 18097 22
18465 739 81
16794 5929 90
12014 7946 29
3096 16189 57
11941 11397 84
2749 2397 4
17733 14799 96
19138 15932 15
1626 17943 22
13264 18852 4
8904 13770 15
14702 4548 61
19694 8329 68
10899 9844 83
2374 6230 60
3554 7906 53
15344 11956 22
2996 8514 60
15089 9453 10
8363 13627 32
9177 2832 23
10713 19669 74
17879 1890 9
13615 17514 14
12031 4304 7
2406 15930 26
15187 6426 13
715 18769 54
18433 10352 63
16368 920 2
12861 9115 99
2432 11783 82
1396 14810 98
3604 4407 80
16855 9284 17
16386 7267 27
73 8013 10
12326 8671 29
4843 10595 41
19702 16337 30
18452 10356 65
16084 16264 94
10922 18205 31
19816 15883 73
14877 10508 11
8246 1846 98
9729 19356 60
5778 18703 72
4474 19855 24
19181 624 21
2748 11242 65
2315 8969 96
17172 16383 19
671 9767 84
1661 5957 75
8202 11613 85
8860 4012 96
14825 13051 97
9060 2981 90
18805 14574 36
2154 19651 84
13696 11975 21
16340 17394 40
4149 10094 82
16790 5111 8
2559 2132 99
14678 4889 21
15709 6138 98
14291 8387 76
5120 16135 77
12989 1921 56
13706 7172 59
16462 3817 90
11341 8438 98
7178 12933 66
8351 4874 38
442 13243 14
1051 2188 52
5382 17136 43
10744 15216 27
12015 14375 49
4242 1747 83
18276 7795 41
18780 18828 63
2250 18340 98
7149 15326 25
1834 1932 36
7300 16749 1
9815 14987 12
19127 1718 5
19548 17798 31
17899 5840 8
896 12408 8
4484 12980 78
8751 49 24
2088 1726 63
9104 8873 100
774 9933 49
1201 1230 23
13775 6 55
7302 18851 9
383 12915 17
10168 17452 39
11543 12304 16
7835 16448 42
8744 15130 42
9308 18046 47
635 8880 98
10751 15313 23
5445 16827 93
8186 16327 16
1414 9634 11
13987 14783 87
50 3311 69
920 11230 35
15503 3290 2
3136 380 48
10940 5077 48
4390 7472 98
2035 1879 15
6492 10591 46
18917 9140 41
9453 19862 19
17193 1333 15
11869 16952 80
12136 19948 6
5172 13770 23
5670 17673 63
5593 1674 58
2025 12180 70
1195 4464 55
3899 19482 66
1106 731 76
17288 5638 94
5186 9544 33
12058 16505 23
13776 18394 70
8224 6500 86
18810 8983 83
3310 8757 76
17054 3149 72
14566 15008 32
12832 11708 4
3516 3241 62
11111 7943 12
12007 4733 46
12080 17195 91
10653 6181 87
16214 16309 71
19862 5404 31
11020 8444 23
19346 9074 55
11414 12317 43
4465 16586 71
5942 2170 94
10021 12441 16
16196 1374 80
8649 2444 37
6183 9854 63
1534 13783 51
12315 16268 71
19013 2621 53
17396 19689 29
8913 19207 26
15337 5149 98
14152 6729 21
15836 4174 2
10791 2003 21
11760 3344 13
18396 2196 92
16227 2091 96
6627 499 37
2971 11766 93
1648 12942 4
11930 10944 35
16894 3003 77
3630 19531 96
8372 16997 94
9485 10855 85
5561 3148 99
11180 10996 99
3814 5216 83
8234 11586 13
3347 9496 89
14308 15602 48
18561 18701 50
11840 7872 41
8770 6636 30
18108 14152 95
15798 9799 71
193 3281 73
14986 176 56
6571 19512 96
12335 5660 98
962 874 65
16204 12759 85
12102 4999 76
18202 6822 60
16704 10741 30
1454 1781 11
16905 19032 32
11729 14776 55
621 7997 7
15683 11033 82
3282 15370 74
9998 10743 25
17450 15528 35
17773 17775 20
6576 17396 95
13733 11273 14
2917 5939 12
18398 10987 10
8222 5717 25
6864 2829 50
9764 6973 54
12471 13584 62
19288 2836 10
17090 1123 90
10912 19247 92
17107 9259 100
6278 19978 1
478 334 44
3063 3223 84
6949 10372 6
12988 17349 51
10316 16684 85
688 6733 81
1563 15297 43
886 842 26
8723 4640 94
4262 10853 81
6862 10390 3
16855 1220 12
1600 15902 96
13365 17416 73
7150 7889 45
11236 18847 45
17664 8639 42
651 14225 99
17579 8014 75
17856 7496 41
16448 11955 71
16907 13560 73
11102 1171 62
17395 11465 26
19044 4641 93
4224 1531 18
8265 19550 85
9057 13668 57
15570 10188 47
14311 4206 48
2552 17043 27
17797 5093 46
3678 1301 14
11685 15140 58
15018 9867 27
5913 5825 55
2974 6104 47
4340 13703 55
3922 14951 52
9029 17220 63
13734 14898 38
15900 5737 75
2257 4461 60
4599 16351 43
11321 2574 82
2252 8028 47
2225 5512 59
15497 12210 76
9726 3766 6
15021 16739 5
12218 11367 70
19005 5620 92
13894 3426 71
3506 9080 26
1888 1696 6
13952 2374 42
1767 6125 17
4506 19705 45
12845 6885 96
17994 5193 97
4667 16261 51
2017 1140 47
15519 4488 38
3043 8146 56
1282 11800 40
8820 6504 64
9351 3049 92
8968 7640 36
14473 13507 46
18613 15203 89
19408 2371 84
4836 17311 75
13947 12155 26
6498 5256 10
14575 9028 38
2103 19320 76
3983 12376 70
956 81 82
14430 16479 30
14534 1723 18
1889 5578 3
1366 4083 77
9326 10849 8
19747 6310 49
15053 1133 30
387 5493 2
2331 7972 81
2375 14699 4
18166 13615 12
328 19601 26
4911 17776 42
18348 6596 99
12874 14579 41
18177 19885 67
9640 16812 91
2746 13824 5
14783 15931 45
12717 3771 80
5798 7212 89
4434 5327 72
6580 4507 45
1001 3505 19
12859 16501 78
6881 8865 40
12019 2135 22
6393 3616 47
7028 3703 50
14918 13314 15
295 7298 97
15421 4125 28
16389 15066 5
17105 1776 77
9686 17916 54
1022 10757 3
10772 13926 91
12068 2006 45
7697 14882 49
349 10303 60
1175 10012 77
16570 18969 87
9887 19896 48
15700 15718 98
8019 4653 18
12957 4999 36
7396 1655 82
13543 12972 30
3465 17501 40
5281 10824 37
19203 11400 39
11891 13497 18
15960 6243 63
15019 16291 5
13891 4349 88
13602 6053 81
5857 1964 58
6633 2476 93
3800 13795 32
15219 11591 90
13349 143 16
2728 2341 36
11264 13704 78
10475 7539 23
2548 11825 42
7206 4738 89
10583 14523 41
14453 10622 8
13780 6600 23
10122 19331 64
12212 19078 86
14630 19088 73
17091 17420 54
6564 18307 26
9666 15719 88
4923 3116 1
13920 11613 72
19021 3200 47
6746 873 83
3403 6348 6
18666 126 5
6005 2867 30
10836 3958 94
17790 18349 81
16055 7924 90
7454 6748 71
19095 19693 17
15708 19379 34
17033 3686 30
7318 9459 36
5907 13728 25
6552 17590 30
14314 7886 68
19582 12753 67
3906 8154 62
7175 10128 14
7646 16607 18
15806 459 30
18219 6679 79
11394 15685 3
2348 9933 33
6492 19640 19
10756 16962 46
19054 15322 96
7123 5829 46
1706 1819 31
9427 15176 12
2523 9552 5
6022 9781 34
13606 17973 51
2985 19447 40
16503 442 98
9065 7842 68
5489 7881 76
10441 19507 80
11687 7236 84
6246 2155 25
17226 17370 86
2704 10541 81
319 5415 38
14644 3068 77
2263 16739 84
18271 8428 69
2083 17552 97
13137 17554 67
13050 15776 73
12972 19080 56
16515 12232 43
15051 4997 14
443 7714 34
3480 650 96
9790 14861 74
12126 10407 95
16983 4263 75
1979 5270 4
13757 16567 99
16547 565 84
3498 12344 66
4529 18171 48
6232 17373 2
5435 19003 75
5095 5149 1
13885 1334 36
6189 8976 52
6930 9714 67
19939 3471 44
2280 13692 84
13849 13122 92
7918 6909 47
6521 437 64
8611 10840 50
19581 19282 4
85 801 92
13126 10133 69
528 19416 90
37 14332 55
4939 6940 52
11738 14207 23
5490 1929 38
12094 19826 26
18381 17541 22
1734 116 33
17293 6220 70
330 10909 46
17459 4868 97
6008 16591 54
9499 13602 40
1198 9116 54
16590 11195 35
17394 16576 85
14245 6816 96
12769 8398 77
18872 9570 61
1852 7966 41
12395 9797 81
19914 5708 54
7420 7554 46
15127 2038 89
8607 5724 53
14720 5888 93
9912 4715 50
4678 13248 85
11665 16807 63
17552 390 68
5958 6205 82
6941 5249 96
15698 1972 84
15154 835 43
19631 11198 8
706 824 13
19959 9419 48
7540 5583 87
18503 15573 52
18922 17348 62
11725 950 12
14168 17495 1
8483 1724 57
19459 164 48
5478 18858 26
2108 11127 60
11399 9197 53
17705 347 10
12238 19559 44
13799 2576 20
9694 10417 64
4141 18997 53
1919 120 21
11476 2818 58
3586 11070 76
5774 1464 78
14928 17514 6
11908 985 37
16894 1955 83
2140 14213 17
10232 2184 64
256 7326 7
10941 18914 21
737 3775 78
19205 19999 20
10345 5220 50
4467 8727 12
19718 13782 55
19308 12547 16
8917 18360 84
8914 8816 2
4061 10775 16
6525 10398 19
16079 13182 55
3798 6999 94
18185 11379 57
10296 4762 58
4906 2144 55
17986 8083 6
15562 6497 39
11744 891 8
17197 1252 90
5488 5484 42
4827 9278 49
3366 5910 53
8003 877 35
6096 3254 99
17906 4930 94
17096 1703 81
10636 1474 67
12722 1289 53
8985 6888 81
2425 18193 90
13818 10899 71
12165 19146 51
18817 9186 59
6195 11956 57
11815 4166 44
18216 9876 74
10139 1634 65
6475 17159 82
11640 5602 58
1410 18993 18
10159 2528 50
15052 7684 74
18463 19785 59
13592 4891 74
1267 6144 99
18837 6130 85
2393 9074 48
16145 3683 55
5746 7639 45
3468 408 72
6953 5426 36
12327 5508 36
14367 9114 45
17353 11447 46
10945 3064 15
12730 16520 92
7558 5000 28
19360 12469 65
14430 7329 62
5590 7411 33
11315 19937 45
5895 14562 59
8146 13427 48
19839 6405 2
7567 15483 7
19855 17639 44
16253 5555 66
7645 14063 41
904 9951 33
293 14268 64
8009 16484 63
3416 5904 92
2496 10935 33
2623 14734 40
10117 506 100
10635 5727 100
8540 12420 40
14536 480 89
18544 2443 25
17404 5894 26
6590 9813 43
15938 7139 99
2777 7825 8
16410 10292 8
11102 13305 27
9000 15294 21
18845 16843 34
5028 8374 13
8278 4105 4
4429 13632 91
2620 6095 11
9869 2265 39
13619 12333 43
10618 10778 40
8345 975 42
684 19772 100
18187 6797 26
6915 10703 98
4755 4620 15
8589 14622 7
10006 14086 25
455 5425 5
13948 9101 77
8544 19900 63
10380 5694 2
9915 5352 58
12522 5527 17
13250 18131 39
12293 556 75
6412 17407 24
10985 11242 37
6536 1950 83
17312 13934 56
16193 14193 68
3274 1765 74
11539 19008 35
7863 3515 37
10557 13699 55
13605 10696 12
5927 15757 57
15629 16907 60
9728 16117 81
11789 5397 19
19293 19578 87
18021 284 11
19365 11288 66
17428 10073 76
14549 18255 37
6883 2282 8
6474 19702 2
9410 1856 39
2411 1656 5
15286 16133 85
17372 19129 77
11855 771 72
9143 6551 55
13276 11717 74
14635 353 12
3322 17698 34
18355 9470 15
14965 10879 11
17804 16801 50
8511 13866 30
4637 13924 10
17792 11288 98
9099 2599 36
18728 5077 4
17566 11006 1
16018 3111 72
10708 1835 5
1760 11605 53
791 9565 60
709 18843 90
14190 18218 22
16131 15729 87
18346 8115 96
5541 7743 48
17832 15189 15
4187 13166 72
13230 5390 13
13889 17522 54
12618 5075 27
9266 6912 71
12432 13500 27
14391 9080 51
3613 8522 58
12366 16155 77
12758 14622 99
12841 7667 48
17110 265 1
11127 15343 31
6995 19286 56
9214 11149 77
8230 7974 62
6246 8199 90
7521 16757 48
6460 10242 54
4758 2756 52
126 7976 97
5611 15233 85
15962 4394 75
2280 10537 97
1893 13292 14
15897 3327 87
7695 446 91
4822 12980 74
2634 13365 22
7458 13606 14
5807 19025 19
19734 15986 20
1963 826 53
3626 10866 81
17195 4636 100
15949 115 27
6066 6324 66
5086 13076 76
7063 12452 27
14773 15859 16
15111 12097 71
5024 10499 11
3717 4205 82
9238 19527 76
3074 764 20
1153 3726 89
15288 2331 64
19658 12173 40
236 17594 14
4099 7831 76
19850 5103 51
17393 17330 11
3811 1993 75
8615 15938 36
1697 362 41
7694 5442 47
17493 12767 36
16988 11977 74
19857 9086 58
3106 15828 19
7631 5783 60
6606 17479 95
8267 12530 50
6199 7935 32
3672 9178 31
15696 14214 17
16192 11763 89
6630 6349 25
12822 1668 25
17541 273 42
2045 19408 50
6920 6316 48
12141 15491 73
1748 17353 77
19937 3874 49
158 8153 21
16284 9512 62
6184 10788 49
10686 14152 2
13970 8231 50
261 5189 15
19227 18491 4
4398 2844 51
6811 9080 71
18890 15051 23
12468 11881 19
7166 4165 99
12655 15642 71
8275 16424 43
10715 6514 4
13909 7455 10
4720 8404 54
1305 19397 18
10567 3119 48
6229 10228 66
9817 14741 9
17107 9121 89
8558 1 18
9679 15604 54
7188 3772 29
4059 16044 47
15947 10507 88
18695 19511 99
6099 729 82
7840 2245 1
775 7819 91
12929 11316 25
6188 14969 87
12496 8979 71
9181 12653 57
9415 16740 85
3572 6855 63
6316 18562 54
4537 17423 100
15074 12201 25
3314 10880 99
15951 2343 75
15845 12852 29
8359 9272 3
6106 6994 3
17572 18109 94
16698 12734 21
8412 11237 83
5709 2032 38
14903 17745 30
4816 48 44
9988 12078 31
19330 13292 37
19597 17178 88
17902 667 81
12474 7463 24
18108 11812 17
17963 2395 2
5901 16713 65
10072 6262 78
14905 16857 10
12417 6114 77
8705 14015 72
11511 3930 40
14965 18112 33
1269 5165 82
17865 12102 18
5911 2294 80
10037 19472 2
19282 14901 42
19444 18712 66
14306 13967 74
19227 17153 5
18757 13328 84
11324 17737 59
4889 16105 25
6122 16042 3
7256 6767 29
3944 6328 3
13383 8066 60
18975 16707 59
13418 9202 72
5960 3471 88
17629 18651 52
14672 2543 40
17171 10120 22
18899 19287 89
19777 16029 75
14779 7628 66
18839 3282 74
15255 11880 80
7223 6422 79
15817 3316 30
8147 1982 22
14973 17718 45
13315 19992 17
19517 3596 32
10228 6181 25
8887 5712 56
3015 4143 68
10015 19517 79
51 13950 58
225 167 74
18963 13781 68
7522 422 96
7833 768 79
2386 4443 5
14176 1909 32
3173 17300 62
4740 16056 44
5156 18612 100
4397 9908 72
93 10870 79
4274 1360 47
13333 4620 72
4898 4911 41
4046 13089 84
11269 18792 84
16267 17628 41
1389 11340 19
18681 12305 20
16492 17986 72
315 169 54
10337 216 100
18036 19331 86
12099 17924 54
15143 19533 84
4880 15240 51
11835 7302 12
13203 11741 50
9549 3731 81
10070 9385 72
1853 18332 90
3843 2916 3
3917 16415 75
3543 14101 47
8874 16680 1
15769 12450 38
18379 14659 100
2686 653 94
16141 12371 34
143 4572 2
12518 5691 93
15457 4391 87
9784 13619 25
7936 6208 56
6991 1798 58
11457 11395 38
162 5887 13
19579 8494 100
2894 2586 22
5543 19084 16
596 10359 41
4400 18150 21
19895 270 29
1673 1921 3
14939 8196 19
5374 8901 4
16338 6323 92
17855 10577 44
11340 18040 72
11612 8641 34
4881 14318 15
2100 14696 70
1708 419 65
16711 17835 98
9745 10393 48
14441 1072 24
2811 13976 50
19020 8568 91
9913 17243 69
19859 7053 92
9240 14007 47
19966 169 1
10791 11386 60
4781 4587 73
845 15621 55
227 5679 22
16322 4577 13
15386 11002 36
12653 7941 80
2720 17673 100
4005 5084 2
10508 6438 14
19918 1367 51
7366 18280 83
17678 17049 9
9241 2327 73
2705 19159 17
3661 16770 18
11309 9846 31
4062 11083 80
19225 8006 13
3165 4860 52
1252 2317 1
15628 5992 19
11887 9668 78
19419 11826 48
8758 15597 12
2544 5482 30
7816 10816 18
12624 14041 72
242 10196 97
11253 7121 94
8376 3680 60
18270 13325 23
6669 10437 48
13178 436 50
11433 1632 18
10741 17660 35
8952 16894 47
3036 2096 61
19701 4641 13
18008 4313 59
8820 1609 23
12586 9221 84
983 226 18
9894 18017 85
541 13355 40
13888 15133 74
10189 1075 65
10309 17080 26
941 8727 5
18718 8589 73
1515 19397 16
16428 7677 31
9248 15234 55
13835 1724 44
11213 11930 74
19102 16116 33
17055 13410 26
10365 7938 75
2978 11411 36
12703 10933 8
19532 14847 55
9183 11492 50
13099 15322 23
12980 6110 3
18293 13640 36
14148 15928 65
271 5780 46
11775 7674 41
5801 18217 55
13243 1324 49
18252 10328 79
1896 2519 71
12405 17379 85
