19000 30000
4516 6546 14
15662 9497 20
14730 16166 17
10760 9954 9
17231 9270 13
18798 7857 12
11000 7686 8
958 960 15
15573 9494 20
12709 11573 6
8117 10379 4
4469 10129 12
9594 9396 3
5134 6580 6
7201 2633 9
11060 3387 20
15069 15083 6
15352 9225 6
16389 15843 14
6253 10670 12
6505 5775 16
3929 12130 10
14634 706 6
10765 4919 8
1359 627 8
4249 7313 18
11691 16068 19
13029 8936 4
12347 13813 11
3564 8989 18
17956 8538 5
16703 18307 10
10081 5504 8
935 10683 4
18377 2764 12
12843 6366 15
11354 9544 1
4391 11255 6
1507 14364 10
14685 11257 4
6986 14433 11
18644 11469 3
2019 10776 6
8478 5748 8
1385 17191 17
18001 14255 15
18242 8494 9
572 2867 9
9883 11954 14
6787 12573 2
4255 15827 2
6354 14371 9
2571 904 1
5903 18910 6
5825 13122 5
16863 13624 16
17055 11403 18
1585 15339 20
15808 17883 11
11030 13430 4
10734 3320 17
3255 18328 10
11983 14572 12
18839 9420 5
2043 13810 16
16620 8280 2
2760 5867 2
14458 11201 3
14935 4175 7
1021 18298 1
18218 8009 8
3100 17854 3
16646 3764 12
12075 19 4
17532 1219 15
16873 1065 16
2471 9677 17
12497 11850 8
14051 3327 7
10313 4561 9
7081 2092 1
4029 1003 17
6959 7915 19
14771 12362 8
9781 6486 2
1749 7264 9
3878 13595 1
12764 361 15
17070 4222 1
10206 12333 3
2198 15422 13
15616 14663 18
4020 13137 6
18188 7835 1
10913 14097 10
15533 8340 1
10004 9044 8
474 14657 12
5521 4621 4
6178 17262 9
9976 6092 15
13674 15134 17
4900 14808 7
135 16702 3
11344 984 18
5963 13179 13
9685 16821 8
16597 10406 13
13275 10936 3
14477 16995 14
11039 14517 12
7019 7452 11
6772 16641 20
18295 2815 14
16097 11933 2
16331 11922 8
15511 16308 4
7972 9519 10
7084 14265 3
4522 17396 12
8889 8512 20
13673 554 1
36 12267 7
14408 13795 14
13122 17839 5
506 5022 1
7222 2594 13
3722 11529 14
18983 11795 20
12618 18457 13
14427 10262 4
10131 17163 18
11423 3286 9
2993 11235 18
16408 12292 1
4034 585 13
1021 14729 2
2872 2667 8
9854 7499 1
2328 14079 10
14290 13570 15
11328 18986 18
12661 9093 11
12494 8151 19
9622 986 14
18868 399 5
13751 10120 15
11033 12178 1
16934 9437 5
18195 13948 12
9332 8514 5
15860 16700 16
9593 577 13
15358 3083 8
16351 4200 12
2270 7183 19
2156 4981 3
17532 9022 5
9358 18644 7
8952 3237 2
13985 18527 19
9280 11511 9
5831 2468 10
13450 10676 8
5037 5362 2
4038 10728 9
4636 1290 11
13651 8485 20
6338 12785 1
18576 18591 12
589 3766 15
18005 6040 11
2925 5338 3
16920 11265 16
6561 11444 10
18506 14542 6
4922 18519 7
5392 1333 15
13775 4642 20
820 16547 6
4852 5629 7
8890 10520 17
13017 7266 13
4802 1238 13
17016 16540 7
1372 3563 10
358 13326 10
18603 4138 7
1129 9099 2
12917 4656 12
2283 5944 11
731 1986 16
8622 16399 8
10464 11843 8
10992 16241 9
4183 4901 8
11354 16589 4
239 8976 7
3757 9826 7
17333 1354 5
2892 4843 7
7435 6930 8
3713 1306 17
12861 10111 13
11700 15345 4
17599 4378 3
5655 18564 10
8761 14401 14
10954 6577 3
10933 8692 8
12423 436 10
7992 53 20
318 379 2
5045 2907 6
7605 13241 14
14515 3734 13
2037 10431 8
5994 16118 15
7812 4864 9
11574 526 18
9894 18496 6
7526 737 10
16760 2503 16
10144 8958 9
4278 4968 4
17327 18049 13
18880 2243 19
11913 18080 16
5681 12815 4
6062 2070 1
1124 5612 16
12612 17056 11
15404 783 2
18484 2845 18
11047 16485 2
18423 9564 2
16917 3051 19
13070 6780 1
5238 15082 17
5781 15286 1
6869 2522 7
8351 17943 15
5231 17993 2
1778 5855 11
12438 3665 2
3021 6527 11
6153 14823 7
305 2340 14
18539 8856 14
2510 8563 14
13863 12921 20
13215 474 16
15511 16540 4
18026 6781 5
18793 2310 12
17098 8754 16
2545 5318 9
4813 2983 8
7129 10024 3
321 12035 20
16007 1457 4
14574 8647 14
6025 13206 5
6938 15771 13
3927 5844 16
3578 17308 11
15337 5800 1
351 4203 2
12573 8835 2
1521 4914 10
3408 16767 18
4567 9363 10
2114 1963 5
4489 609 8
8139 233 13
7183 17610 4
4468 940 2
7379 3758 6
13495 1265 14
1343 8160 19
13770 4970 3
4129 12235 7
18454 172 17
6117 17671 18
14401 11112 9
2967 8431 15
14272 13645 14
12486 12647 10
9625 11407 19
15812 3865 2
1775 1369 19
6712 13773 2
799 13296 7
2166 12571 12
3485 849 4
18490 258 14
18880 9719 15
12333 11350 14
5538 16297 6
509 10748 9
6323 7243 7
16222 13562 15
8585 15343 16
10147 7666 5
6998 13536 1
4897 6621 9
1806 15765 13
13943 958 20
16675 16889 12
7798 8625 18
3810 7204 13
5557 18843 4
8087 5154 4
17611 9480 4
4248 6984 1
10441 15555 13
12142 8676 9
5913 15616 19
10567 4028 13
8223 14687 5
4792 16058 10
6725 5862 20
6189 1626 4
15783 4192 18
16985 13648 4
14661 4058 13
13028 11312 4
18305 1943 17
9502 1061 10
15269 12825 15
2861 8990 7
12353 17200 7
9524 17041 14
799 8427 6
7832 16203 19
9790 14377 10
6153 2340 20
16514 1092 14
13494 5962 13
14330 10902 12
12676 14209 1
10148 17528 10
13122 18827 3
4375 12871 16
10746 11365 5
18493 916 11
15229 156 2
882 15380 18
16686 10757 10
11144 15121 20
14291 5365 2
4728 5230 8
7641 4641 16
1141 15854 5
7798 18884 19
12102 9460 14
17600 5767 4
2377 2035 19
13015 14798 2
15289 1866 16
8695 6503 2
734 8940 10
8264 16971 4
1628 10837 9
9830 16073 17
10385 16564 12
14949 11181 10
5220 13260 4
8651 13009 3
13561 11189 9
16022 14387 9
17694 14437 17
7436 5984 12
9396 13531 7
15996 18310 20
8423 6030 6
9646 3656 15
2073 136 20
8435 18066 7
12020 3021 8
13816 8190 14
7008 16691 4
6213 9074 5
1216 9759 17
2084 1875 16
4392 14523 18
14767 16787 10
10983 34 6
9100 7646 2
11742 7462 8
15737 2037 11
5893 5296 5
8382 11949 3
13325 16669 7
12603 17515 10
17634 16255 6
14481 15563 13
2051 883 19
11451 12398 13
7377 16478 16
14433 9700 18
17404 4838 6
10682 15498 15
15788 7033 1
12962 17855 2
10581 5889 2
15206 920 18
7911 11153 7
8201 4645 1
5113 1412 10
10214 5729 15
12701 18615 16
7325 16956 14
14752 12858 3
11197 12017 17
1075 10450 1
6419 3036 13
10839 12870 6
1927 9139 9
16405 3107 2
12742 1764 16
17294 15442 17
12855 14859 6
4390 17296 10
62 12100 12
12052 9193 3
17543 17037 13
1891 9695 17
394 13217 2
659 14010 20
13630 3633 11
16526 8686 20
9219 18300 13
604 942 17
10615 8864 11
15644 2082 13
12628 10408 10
6289 5974 19
14843 18541 6
187 3739 10
6921 10203 9
14570 16629 13
1600 977 20
1143 12965 1
11300 18716 5
14205 597 19
161 15284 5
563 15322 12
5823 9490 10
9768 8508 13
12128 9157 12
4788 12993 16
3252 17167 6
15153 7980 15
13267 16855 5
8294 13835 6
4629 3777 16
12659 16050 9
463 7718 19
18783 7818 8
6891 3146 20
12047 17961 8
16780 11016 3
9719 17026 15
7731 10576 16
3241 3161 9
18922 836 7
13437 16366 18
7758 13302 18
13405 2229 5
7567 17876 16
15095 7395 2
13080 12882 16
1247 18773 20
1253 2790 18
14889 2409 17
15862 8687 17
5019 10930 6
8560 10083 17
14141 8995 17
15148 2441 12
5014 3839 13
9878 13841 1
6773 11359 19
14969 2249 5
2468 14799 16
18518 16101 12
9027 4235 5
14403 10357 19
9181 15335 6
9068 12771 15
3904 496 8
13344 8624 17
2720 16490 8
3063 10429 5
3114 11695 19
17133 14746 11
9034 14466 5
9928 8401 6
4324 3523 4
256 8225 12
17289 3039 7
1085 16036 11
5550 17755 13
13358 1024 9
4764 11996 1
14747 5579 18
4609 4849 1
14758 1455 11
3016 15144 11
3244 7366 3
4075 11999 1
7883 8072 6
961 8766 13
2071 1911 9
14744 12786 1
15701 11439 2
15232 11829 2
16391 12426 7
9399 6443 13
1187 6442 18
5307 15086 13
2996 17829 18
16259 7964 11
11092 8427 8
5719 8520 13
16811 8594 5
7494 11438 2
4772 16952 20
5758 14109 7
1297 787 10
4378 16927 2
175 8591 3
10758 3275 1
12727 793 2
526 6034 3
11646 1881 15
18890 15121 10
2668 850 15
2735 13290 20
6997 11476 10
8087 10481 3
5863 15724 17
2361 12853 2
11970 5870 1
17549 1522 20
12402 7413 6
5441 12216 17
9595 2871 5
7157 13173 3
2144 7970 16
6039 3919 5
18029 9504 15
3294 14208 9
10601 1424 20
17548 3662 5
10048 8174 18
1695 7709 6
5028 9745 13
3119 16972 3
10835 16140 7
8082 12657 4
12355 15560 8
17918 2875 1
3334 8834 4
6086 5991 13
10624 16033 7
7675 2153 16
4216 14599 16
5486 17227 13
13378 14219 18
11305 2229 6
12206 3435 16
1978 640 1
18422 4514 5
15313 3658 8
17681 18946 9
1299 8859 14
192 13111 13
10332 15248 4
5084 16706 10
17712 169 12
7708 9132 1
13449 2206 6
5594 1796 5
3591 13526 2
5713 267 10
3489 16006 10
6261 12664 20
14164 7087 4
8503 3259 19
6087 9662 5
15015 7975 12
13848 15215 20
5737 8488 9
13706 11536 11
16707 10579 18
16320 398 11
5273 4081 8
1575 12319 14
9695 5829 18
17951 16237 1
8236 11095 7
4644 2138 19
4101 10577 14
11863 2025 12
14958 4736 8
10515 14264 2
15286 16727 19
9414 2895 5
5145 13968 7
15336 18030 12
18061 1504 8
12783 4592 4
8071 16789 12
11564 6314 10
2355 10284 13
3437 17243 9
2236 17880 6
7834 9280 8
8544 2664 6
13446 4112 8
10353 2512 11
11372 8093 13
17069 2216 1
5506 3904 4
16379 11353 4
11071 9237 15
15265 5905 3
7777 6829 20
10168 15302 4
4761 9664 3
8676 1608 18
15587 2000 6
13456 9001 1
10718 14956 18
2034 10231 5
2010 12164 9
3883 3342 7
18627 7327 17
15108 8890 3
4846 15956 1
8970 3365 16
5984 13242 9
8870 7153 19
4280 1405 9
16664 13175 4
9421 16304 12
1002 9669 19
5605 13460 18
150 13149 18
2254 13131 10
828 1679 3
1239 5855 3
10747 10850 8
17377 10471 20
16969 9136 10
1040 8039 5
1897 18308 18
6443 8752 8
13384 9436 8
8473 1561 8
17603 4831 12
435 3565 17
11029 7133 9
14766 5725 2
18069 8227 3
198 8766 4
10514 14689 5
1874 17261 11
1847 9121 17
4906 18168 10
2364 5904 18
7254 18406 19
4112 17385 10
10537 14064 6
3842 12863 16
13816 15392 6
11298 8883 12
680 11286 17
688 2499 13
14188 11636 10
16367 7666 9
14884 14042 11
18314 4596 13
13858 16018 3
15198 16745 7
12103 5771 17
1729 3621 9
14951 13872 10
5324 5242 14
1500 2752 10
6752 1498 4
12749 13536 14
18426 8398 6
11415 237 9
2868 11798 4
11553 4241 2
7109 6050 18
2226 9733 10
10568 2246 8
2924 511 6
6642 13349 16
16114 984 16
10239 15660 4
15856 13510 5
7388 14418 14
5980 13910 11
6435 12933 17
7780 5203 12
5227 13446 19
6609 5229 11
2953 11231 13
10383 9180 14
18101 10490 3
13027 1539 16
6734 4939 1
6829 488 9
3061 13995 19
5526 11105 11
6000 15236 3
16030 13884 4
6506 15979 1
15232 4330 20
14265 12963 16
3425 11304 4
13466 281 9
2361 14811 4
16389 1247 14
7704 12649 13
12694 9953 5
8468 168 10
3659 10595 9
9417 1786 13
6938 5722 11
16243 12288 12
14395 1757 12
919 9926 18
4989 7000 16
13050 4568 4
148 18216 14
17017 12463 17
15949 8562 14
5143 4626 7
4979 17102 10
15672 3205 14
11736 8446 8
9601 14705 7
208 8735 13
7488 11291 12
13901 16425 12
13029 949 12
10549 538 7
8954 12904 13
8451 6241 8
15369 7796 3
13469 9451 11
3981 18912 13
3992 13040 5
15833 3794 17
9248 1420 1
4848 5278 10
7053 18833 13
9070 17907 11
537 4623 5
13009 5161 3
14520 16890 15
11922 9037 12
400 1730 18
9476 18703 15
6450 2176 9
1098 369 14
6652 7547 15
12246 5725 5
8219 8086 19
6826 2086 16
12293 13168 15
13787 14184 17
2433 15615 4
13745 738 19
11077 6225 9
4300 18469 17
2380 10861 14
9705 6299 14
15370 12418 11
13006 11962 12
15216 54 8
9641 18717 17
125 13814 12
5626 2046 3
15035 15793 13
15354 15191 11
14279 1252 13
16885 5015 16
6850 15098 4
8072 8110 19
10262 6305 5
2089 658 13
12589 12487 4
4954 11993 14
11794 13484 20
2262 12058 10
2540 11721 18
13137 18316 16
14180 18106 2
7276 11859 16
8077 14270 11
13881 3436 18
4114 16779 9
15279 16645 10
11159 16480 3
10057 16646 6
1443 17685 7
5301 794 9
6658 18260 17
18502 4224 6
15871 7011 7
10612 17261 16
12892 11634 13
58 18698 17
3366 9542 3
6906 3130 1
15615 17315 16
9839 16991 6
14414 9128 9
18262 15433 5
18421 9795 10
15911 3403 2
15663 17245 2
7232 4612 12
14697 9886 13
5057 50 8
3597 15621 7
282 17798 12
9182 12587 6
13235 1087 4
13145 13208 16
5372 8143 16
2047 1236 13
1912 15001 8
11003 4016 17
11018 6647 4
10695 7849 5
3915 17672 7
12822 18519 3
7152 14475 3
6640 15302 10
11018 4386 4
3534 14675 20
18412 3758 2
5043 2797 10
7207 16849 2
11274 10116 18
9639 16381 3
13219 12358 9
6120 14088 18
4733 17830 18
15849 4421 1
4278 13760 6
16548 5657 7
11328 2590 12
1652 8387 19
2590 7643 20
2264 14606 9
4135 13660 6
14833 17106 12
13458 9893 19
7187 10723 18
14699 8614 12
11879 15489 1
11271 16601 16
9816 4594 1
6307 12299 5
4601 8256 4
15134 9849 17
6898 6903 3
9146 11984 4
5053 16614 2
3863 3529 19
12097 3285 10
12976 18542 16
17610 6694 14
3682 10829 10
2223 6159 4
790 3302 9
4138 3633 11
17952 3002 18
11784 10664 20
2072 7709 18
18523 10617 2
10127 12238 19
11274 11062 3
15694 16799 20
11624 16496 2
755 3751 13
14773 16792 10
8880 15286 16
10374 13382 5
6095 3412 7
3806 11340 1
12886 15272 16
16398 4287 1
8152 15620 3
11699 644 8
13329 13378 16
13224 3087 1
9857 13685 14
7699 12667 8
4125 3832 17
8705 6546 9
2158 7116 1
17689 18304 3
3067 8037 17
864 16188 15
12140 17740 6
11439 2543 3
15914 16161 10
7579 4926 9
676 117 3
4208 13105 20
2393 9611 13
1054 16977 3
154 9127 4
10118 707 19
12022 11611 3
15052 5178 3
17475 10188 17
4506 13947 3
18590 14492 18
609 7527 4
8787 15866 12
15647 10069 16
6840 818 5
8703 17570 4
15429 308 8
10131 1792 20
2011 15829 5
9845 840 8
4169 7249 11
11562 4169 3
1423 12147 3
14773 3507 6
16831 4822 1
15218 2613 9
9132 11016 11
10845 5241 18
13112 15478 13
11487 14206 11
13445 17165 8
7386 1812 4
11083 14113 13
12249 12427 14
3790 17816 5
7738 18579 8
16231 18372 12
6621 14097 7
3523 16945 12
3272 14548 10
12493 7391 2
15289 18248 4
18487 2556 13
12238 9360 17
2409 16206 8
4109 16794 3
8395 8940 3
16820 11307 9
14541 16448 1
13919 9116 6
6137 5917 12
6635 11678 12
8663 14950 2
6753 6892 5
11969 9161 15
17457 4375 9
4382 7064 17
10983 13577 4
17152 8030 13
4500 7232 17
17638 11924 16
10012 14209 2
3306 9538 10
17168 8411 3
217 3054 6
18796 17721 20
17731 14999 16
13591 15059 9
5959 11355 12
9888 4655 17
17551 12933 17
524 2708 10
2599 15084 1
6701 4160 6
7762 4393 13
15942 15503 3
13825 14728 10
13559 9536 11
6252 18585 3
3628 17860 8
6041 7132 20
13304 3800 7
17440 17920 20
12187 1830 2
13606 5045 15
11828 13425 2
7799 16291 16
15190 18465 17
13602 16927 11
7133 725 4
8022 6090 11
3904 10672 2
16734 11447 12
17674 9465 18
9942 3383 20
639 3947 16
8304 1890 7
13085 4054 7
2140 7478 8
208 3557 7
8733 5476 7
262 1084 14
137 9475 16
7938 1023 10
581 11899 17
3867 4212 8
6622 9477 17
4945 7628 7
16939 2076 7
9080 4685 13
9875 123 10
8601 9483 14
18297 4085 13
16967 18847 10
13662 14675 19
17750 7225 5
15027 4430 14
8875 12222 18
14716 18577 6
18607 16695 11
208 3279 12
18913 12497 18
6109 13447 11
4509 748 6
10249 16640 16
16023 6784 19
3157 3050 7
4532 881 2
13093 13410 9
3713 6163 18
16692 8166 3
10381 18502 1
18634 1478 11
909 15517 14
13916 2476 9
2771 7747 13
14774 16041 19
17152 13395 7
5084 10422 5
9092 11611 2
5719 9454 19
9809 399 13
7079 3458 4
3203 15450 15
18505 14065 7
10214 15446 8
14509 13337 6
4955 13725 12
12421 13386 10
6716 17962 1
400 6537 3
16784 1255 15
7239 14924 7
7635 6118 16
4166 7341 4
6836 4991 5
7908 12739 6
5572 6972 6
2361 2924 3
13165 14015 8
3271 13198 13
12275 7416 16
9746 2338 8
8106 452 9
6277 10456 4
3895 11732 4
3213 15992 12
12162 17184 6
12151 17869 10
15912 1784 14
4400 5058 9
6228 10080 1
12395 10059 2
15482 15001 16
2552 14809 1
13400 13713 13
583 7454 8
12835 14750 9
8236 2534 7
10284 16363 13
11590 1366 8
9459 7352 18
15231 14750 10
4637 12767 20
7432 453 16
9471 13001 16
2312 11338 11
9539 16052 20
10616 17387 13
17004 1458 1
6895 16209 4
13558 337 10
17793 11007 11
17395 10206 3
15990 9146 6
12322 16721 3
1938 16455 1
14415 8530 1
12851 877 10
5128 10571 9
13858 17454 6
4256 4466 3
12936 18363 1
7552 3097 2
5895 4857 6
13067 10227 18
1669 6425 1
10329 5733 11
10131 18120 12
3792 7700 9
1794 186 8
17117 15359 14
13426 7928 3
12833 5541 11
7670 18150 10
14877 11625 19
4422 7619 2
17089 2324 6
12580 13387 19
9556 18588 9
14466 9978 5
15638 10144 1
263 16074 19
915 13877 11
11908 18198 6
7573 15256 9
812 6381 19
14563 2406 1
10406 18353 10
9876 5764 16
10970 4705 9
713 14964 9
2773 5314 9
4699 15117 4
15396 3797 13
5320 9238 18
8912 11870 2
18120 18975 14
5642 7932 16
13244 4997 10
8111 4704 4
2807 13673 10
3954 12170 9
12315 5771 19
12537 344 6
9915 2968 7
8238 10787 12
2017 12179 20
13081 1224 11
5731 9060 17
263 17252 4
7429 13666 13
11497 4997 18
10971 17235 15
11166 1134 17
6257 15110 3
6042 14623 13
4791 15245 9
13610 14759 10
2642 9227 11
14605 12592 8
13158 2293 5
3472 3155 5
9051 397 4
15367 6419 14
10876 8528 8
2840 2376 1
2040 6427 8
4509 6829 7
9674 17040 3
244 6993 5
9575 14643 13
16015 13668 1
17539 6171 4
11552 204 14
5812 6878 4
2471 7983 19
16598 2269 7
4895 5526 15
12725 5485 2
8543 15887 9
14190 2775 11
4267 12657 19
18933 14099 10
18407 2450 16
11136 6129 3
8362 17570 2
2564 2631 15
4471 3029 4
5929 6769 15
5042 9374 13
6146 5528 4
4249 6876 1
6184 13222 10
3286 10061 5
16901 1269 20
14076 10610 15
685 15914 14
354 5454 15
18919 18146 11
4457 5362 16
11788 10110 9
5704 8382 6
10435 11417 11
14906 11299 17
2083 2822 9
11864 11460 13
18849 9941 5
12279 14750 3
5537 8046 9
6134 11163 17
1226 18068 4
10046 6088 6
4950 17039 8
2030 15026 3
15461 2897 13
66 7571 13
14799 4140 8
13851 8960 4
1137 4574 4
4909 6721 6
9888 2529 2
9729 10505 5
10070 5013 17
14608 6593 13
2611 16679 9
13370 8918 19
12902 10746 19
1574 9548 11
5462 15060 20
17076 5797 10
10636 10525 9
7408 17440 6
12615 10985 11
299 9720 10
5087 6297 19
9059 6474 9
9029 10151 19
13016 5710 17
6957 10912 3
11451 9835 6
9299 4602 8
9930 10610 14
15884 11825 1
11596 3481 4
4216 8998 17
16319 17711 12
7696 1512 12
555 1935 13
15640 7811 3
3826 18181 14
15596 10492 13
18175 5188 9
6186 14971 7
4778 16135 5
8114 4827 6
18484 13312 7
5122 13204 14
18868 15332 9
15380 15509 5
3219 3487 1
2743 4166 10
10418 260 16
8675 4647 7
10563 10853 18
11204 4649 7
12980 18884 7
3158 947 7
10154 16600 17
7558 7054 14
3015 10131 15
17679 8022 4
13701 4315 13
11539 2924 6
8993 12503 5
11436 5400 19
13796 17738 14
348 16487 17
1602 160 9
3463 7923 5
5117 18743 2
5072 3313 18
1290 10101 5
1155 9577 20
2753 16113 2
16155 17735 12
13075 2766 9
13159 6867 15
16504 7022 2
17503 9396 8
1155 11944 15
14627 4305 4
15486 17083 18
7254 15756 10
8772 5504 8
4682 5556 18
3502 1164 20
16316 10737 11
3486 16390 5
14059 714 13
1872 179 2
7613 7606 2
15834 14449 12
10276 3687 13
15032 10937 5
8989 15932 17
12511 1566 15
10239 1458 11
218 3626 1
16138 475 19
9504 10847 13
15015 7412 13
12904 2461 13
15190 108 2
2558 1189 3
13194 16636 8
3873 1967 6
11353 10293 13
551 12015 10
8276 18718 12
1477 8973 20
13228 18700 5
6676 7896 17
12703 12743 8
10389 10862 1
3909 17148 19
13346 9136 5
1007 9032 13
12152 15020 11
2471 10771 18
2587 13704 15
15693 279 15
9016 5797 14
16916 8069 7
1803 16504 12
9169 10190 3
11 11935 6
1465 16135 17
3310 6162 18
96 17487 18
17366 13190 19
12981 9160 15
16988 3801 19
9814 5054 3
14230 10855 11
3028 8119 12
4600 6117 15
1754 16278 10
746 5455 16
17890 18362 4
14926 3150 3
10419 8440 17
3208 3281 18
6694 16557 2
7578 12738 4
14536 1616 15
7540 13786 13
5171 813 19
4124 8102 6
11665 11835 19
8775 11670 12
5894 12310 11
3438 12904 19
2902 2211 15
8044 12214 20
11067 15417 19
4573 13159 2
8755 10456 1
3289 10626 1
8191 8124 20
17352 8163 2
16159 2892 7
16985 14915 15
8519 2887 7
13905 16386 20
9193 1501 11
5847 1760 10
8569 12314 3
14964 16581 7
14382 13276 14
7529 18522 1
9010 7661 1
3087 11650 3
7972 2729 3
11505 5273 19
4803 16238 16
18872 15445 3
2218 10863 19
10969 18021 17
16380 4846 10
791 1027 18
15478 2407 4
2589 18589 9
2742 1238 19
14025 7019 16
15314 8373 14
14531 5186 3
18804 16551 5
14965 9319 9
2541 13863 16
9718 10157 4
10171 15728 11
7945 3933 14
9350 11997 13
16730 15416 9
16850 16624 4
3402 12739 18
4623 6474 14
18449 5710 5
9736 7966 20
8289 3774 3
3415 16410 15
10193 7954 8
12629 4822 14
2670 2653 17
2438 1897 11
16396 5502 10
15955 17055 11
18583 5356 17
6943 18862 16
5866 9512 20
15148 1342 9
4195 11070 2
12799 5131 7
8889 13572 4
8687 14070 11
12919 15974 12
6462 9593 1
8114 8748 8
16598 1601 18
2773 12271 5
6174 1739 10
6808 10628 18
6926 7783 6
11434 2707 1
18013 18890 18
15252 12416 8
1304 18507 10
14469 1326 20
18575 6155 16
8040 14601 18
792 15172 10
3567 10532 5
6170 16647 17
6944 18674 2
9611 303 16
3312 5203 11
15704 14969 5
14335 11687 4
14544 6326 10
4571 14274 17
6931 14520 9
17310 14751 1
823 13558 11
7929 16154 9
13241 4261 2
14588 9886 10
10285 15030 2
623 7037 15
13038 6275 9
7201 4817 17
9439 11788 4
17931 842 11
2604 4860 20
11014 11886 19
16953 8190 13
14059 5006 9
4564 3625 12
3872 9693 4
2263 4443 10
11073 5856 3
12875 7841 13
1825 14629 20
2062 8564 19
11181 13445 7
15056 8496 20
17677 14336 2
1385 5101 13
7018 15798 20
8509 1438 4
14769 9493 7
5153 1665 17
3628 17399 18
14789 12159 10
16971 15400 12
7949 6047 1
8003 462 17
16457 6514 15
7670 11754 2
6213 8456 6
2023 16165 16
8138 15987 20
13835 10646 7
2740 13356 1
12 16570 8
1680 11444 3
6799 1120 14
4162 267 7
11019 11123 4
9878 17327 2
2409 5362 3
7858 459 16
6953 10163 10
12366 4382 16
8484 605 3
14889 9567 9
2699 16834 6
18021 363 17
12677 10207 12
8182 7736 13
1976 3490 4
6699 11932 4
3039 13598 20
17828 6612 11
8967 5529 2
9208 89 20
18769 14478 17
13161 6504 7
18903 218 12
480 17763 15
8371 6574 11
3000 14927 15
13288 10251 9
4310 4505 12
15618 2664 18
17434 14647 8
13314 17921 4
1005 11547 20
9743 10772 8
967 2116 14
16169 13056 2
8088 13183 7
6473 13302 11
1729 750 7
18137 10431 17
6368 12470 16
4800 8121 16
6271 16126 9
13934 15767 10
612 3129 20
16313 3977 20
314 13243 17
12306 13387 13
8258 1219 10
8002 12630 13
11979 17957 1
12385 7325 9
15672 13741 6
10649 9693 13
11994 7488 16
9079 7380 18
14927 4577 9
3281 320 5
17653 2146 3
6823 14111 13
2836 14531 7
12280 14069 3
6799 925 6
6026 17942 14
6932 8580 10
14826 16881 17
1352 12371 12
13529 4842 3
4587 1700 9
12864 367 12
6706 9490 5
2184 1396 18
5313 6503 14
10454 12404 12
6593 4233 4
1017 2267 13
10491 75 13
8457 11164 19
10723 11822 3
12683 15296 6
